    INFO: 2026-03-21 16:19:19,155:               log.py:   20: Logging to C:\Users\lucid\OneDrive\Projects\VitalUtils\mdpdf.log
   DEBUG: 2026-03-21 16:19:19,533:      pdf_renderer.py:  470: printSegment: and the CMD
   DEBUG: 2026-03-21 16:19:19,533:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,534:      pdf_renderer.py:  470: printSegment: ORDER command described later.
   DEBUG: 2026-03-21 16:19:19,534:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-03-21 16:19:19,540:      pdf_renderer.py:  470: printSegment: Tracks with a devid of 0 (vital recorder itself) and name of EVENT are treated specially in the vital
   DEBUG: 2026-03-21 16:19:19,541:      pdf_renderer.py:  470: printSegment: recorder. It is not displayed on a separate track but displayed in the event bar.
   DEBUG: 2026-03-21 16:19:19,541:      pdf_renderer.py:  470: printSegment: | Name | Type | Length | Description |
   DEBUG: 2026-03-21 16:19:19,541:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,543:      pdf_renderer.py:  470: printSegment: |------|------|--------|-------------|
   DEBUG: 2026-03-21 16:19:19,543:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,544:      pdf_renderer.py:  470: printSegment: | trkid | WORD | 2 | track id |
   DEBUG: 2026-03-21 16:19:19,545:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,545:      pdf_renderer.py:  470: printSegment: | rec
   DEBUG: 2026-03-21 16:19:19,546:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,547:      pdf_renderer.py:  470: printSegment: type | BYTE
   DEBUG: 2026-03-21 16:19:19,547:      pdf_renderer.py:  470: printSegment: | 1 | TYPE
   DEBUG: 2026-03-21 16:19:19,548:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,548:      pdf_renderer.py:  470: printSegment: WAV = 1, TYPE
   DEBUG: 2026-03-21 16:19:19,548:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,549:      pdf_renderer.py:  470: printSegment: NUM = 2, TYPE
   DEBUG: 2026-03-21 16:19:19,549:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,550:      pdf_renderer.py:  470: printSegment: STR = 5 |
   DEBUG: 2026-03-21 16:19:19,550:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,551:      pdf_renderer.py:  470: printSegment: | recfmt | BYTE | 1 | FMT
   DEBUG: 2026-03-21 16:19:19,551:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,551:      pdf_renderer.py:  470: printSegment: NULL = 0 (for TYPE
   DEBUG: 2026-03-21 16:19:19,553:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,553:      pdf_renderer.py:  470: printSegment: STR),
   DEBUG: 2026-03-21 16:19:19,554:      pdf_renderer.py:  470: printSegment: FMT
   DEBUG: 2026-03-21 16:19:19,554:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,556:      pdf_renderer.py:  470: printSegment: FLOAT = 1, FMT
   DEBUG: 2026-03-21 16:19:19,557:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,557:      pdf_renderer.py:  470: printSegment: DOUBLE = 2, FMT
   DEBUG: 2026-03-21 16:19:19,557:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,557:      pdf_renderer.py:  470: printSegment: CHAR = 3, FMT
   DEBUG: 2026-03-21 16:19:19,557:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,557:      pdf_renderer.py:  470: printSegment: BYTE = 4, FMT
   DEBUG: 2026-03-21 16:19:19,557:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,557:      pdf_renderer.py:  470: printSegment: SHORT = 5, FMT
   DEBUG: 2026-03-21 16:19:19,557:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,557:      pdf_renderer.py:  470: printSegment: WORD = 6,
   DEBUG: 2026-03-21 16:19:19,562:      pdf_renderer.py:  470: printSegment: FMT
   DEBUG: 2026-03-21 16:19:19,562:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,563:      pdf_renderer.py:  470: printSegment: LONG = 7, FMT
   DEBUG: 2026-03-21 16:19:19,563:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,563:      pdf_renderer.py:  470: printSegment: DWORD = 8 |
   DEBUG: 2026-03-21 16:19:19,565:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,566:      pdf_renderer.py:  470: printSegment: | name | string | 4+len | |
   DEBUG: 2026-03-21 16:19:19,566:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,567:      pdf_renderer.py:  470: printSegment: | unit | string | 4+len | |
   DEBUG: 2026-03-21 16:19:19,567:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,568:      pdf_renderer.py:  470: printSegment: | minval | float | 4 | |
   DEBUG: 2026-03-21 16:19:19,569:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,569:      pdf_renderer.py:  470: printSegment: | maxval |
   DEBUG: 2026-03-21 16:19:19,569:      pdf_renderer.py:  470: printSegment: float | 4 | |
   DEBUG: 2026-03-21 16:19:19,571:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,572:      pdf_renderer.py:  470: printSegment: | color | color | 4 | 4byte ARGB format |
   DEBUG: 2026-03-21 16:19:19,572:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,573:      pdf_renderer.py:  470: printSegment: | srate | float | 4 | sample rate |
   DEBUG: 2026-03-21 16:19:19,573:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,573:      pdf_renderer.py:  470: printSegment: | adc
   DEBUG: 2026-03-21 16:19:19,574:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,575:      pdf_renderer.py:  470: printSegment: gain | double | 8 | 
   DEBUG: 2026-03-21 16:19:19,575:      pdf_renderer.py:  470: printSegment: measured_value = adc_offset + saved_value * adc_gain
   DEBUG: 2026-03-21 16:19:19,577:      pdf_renderer.py:  470: printSegment:  |
   DEBUG: 2026-03-21 16:19:19,578:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,578:      pdf_renderer.py:  470: printSegment: | adc
   DEBUG: 2026-03-21 16:19:19,579:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,579:      pdf_renderer.py:  470: printSegment: offset | double | 8 | 
   DEBUG: 2026-03-21 16:19:19,581:      pdf_renderer.py:  470: printSegment: measured_value = adc_offset + saved_value * adc_gain
   DEBUG: 2026-03-21 16:19:19,581:      pdf_renderer.py:  470: printSegment:  |
   DEBUG: 2026-03-21 16:19:19,581:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,583:      pdf_renderer.py:  470: printSegment: | montype | BYTE | 1 | Specifies the
   DEBUG: 2026-03-21 16:19:19,584:      pdf_renderer.py:  470: printSegment: physiologic meaning of the track. MON
   DEBUG: 2026-03-21 16:19:19,585:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,586:      pdf_renderer.py:  470: printSegment: ECG
   DEBUG: 2026-03-21 16:19:19,586:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,587:      pdf_renderer.py:  470: printSegment: WAV = 1, MON
   DEBUG: 2026-03-21 16:19:19,587:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,588:      pdf_renderer.py:  470: printSegment: ECG
   DEBUG: 2026-03-21 16:19:19,588:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,590:      pdf_renderer.py:  470: printSegment: HR = 2, MON
   DEBUG: 2026-03-21 16:19:19,590:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,591:      pdf_renderer.py:  470: printSegment: ECG
   DEBUG: 2026-03-21 16:19:19,592:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,592:      pdf_renderer.py:  470: printSegment: PVC = 3, MON
   DEBUG: 2026-03-21 16:19:19,593:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,593:      pdf_renderer.py:  470: printSegment: IABP
   DEBUG: 2026-03-21 16:19:19,594:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,594:      pdf_renderer.py:  470: printSegment: WAV = 4, MON
   DEBUG: 2026-03-21 16:19:19,595:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,595:      pdf_renderer.py:  470: printSegment: IABP
   DEBUG: 2026-03-21 16:19:19,596:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,596:      pdf_renderer.py:  470: printSegment: SBP = 5, MON
   DEBUG: 2026-03-21 16:19:19,597:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,598:      pdf_renderer.py:  470: printSegment: IABP
   DEBUG: 2026-03-21 16:19:19,598:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,599:      pdf_renderer.py:  470: printSegment: DBP = 6, MON
   DEBUG: 2026-03-21 16:19:19,600:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,600:      pdf_renderer.py:  470: printSegment: IABP
   DEBUG: 2026-03-21 16:19:19,601:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,601:      pdf_renderer.py:  470: printSegment: MBP = 7, MON
   DEBUG: 2026-03-21 16:19:19,603:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,603:      pdf_renderer.py:  470: printSegment: PLETH
   DEBUG: 2026-03-21 16:19:19,604:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,605:      pdf_renderer.py:  470: printSegment: WAV = 8,
   DEBUG: 2026-03-21 16:19:19,605:      pdf_renderer.py:  470: printSegment: MON
   DEBUG: 2026-03-21 16:19:19,606:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,607:      pdf_renderer.py:  470: printSegment: PLETH
   DEBUG: 2026-03-21 16:19:19,607:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,608:      pdf_renderer.py:  470: printSegment: HR = 9, MON
   DEBUG: 2026-03-21 16:19:19,609:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,609:      pdf_renderer.py:  470: printSegment: PLETH
   DEBUG: 2026-03-21 16:19:19,610:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,611:      pdf_renderer.py:  470: printSegment: SPO2 = 10, MON
   DEBUG: 2026-03-21 16:19:19,611:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,612:      pdf_renderer.py:  470: printSegment: RESP
   DEBUG: 2026-03-21 16:19:19,612:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,613:      pdf_renderer.py:  470: printSegment: WAV = 11, MON
   DEBUG: 2026-03-21 16:19:19,614:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,614:      pdf_renderer.py:  470: printSegment: RESP
   DEBUG: 2026-03-21 16:19:19,615:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,616:      pdf_renderer.py:  470: printSegment: RR = 12, MON
   DEBUG: 2026-03-21 16:19:19,616:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,617:      pdf_renderer.py:  470: printSegment: CO2
   DEBUG: 2026-03-21 16:19:19,618:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,618:      pdf_renderer.py:  470: printSegment: WAV = 13, MON
   DEBUG: 2026-03-21 16:19:19,619:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,620:      pdf_renderer.py:  470: printSegment: CO2
   DEBUG: 2026-03-21 16:19:19,620:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,621:      pdf_renderer.py:  470: printSegment: RR = 14, MON
   DEBUG: 2026-03-21 16:19:19,621:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,623:      pdf_renderer.py:  470: printSegment: CO2
   DEBUG: 2026-03-21 16:19:19,623:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,624:      pdf_renderer.py:  470: printSegment: CONC = 15, MON
   DEBUG: 2026-03-21 16:19:19,625:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,626:      pdf_renderer.py:  470: printSegment: NIBP
   DEBUG: 2026-03-21 16:19:19,627:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,627:      pdf_renderer.py:  470: printSegment: SBP = 16, MON
   DEBUG: 2026-03-21 16:19:19,629:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,629:      pdf_renderer.py:  470: printSegment: NIBP
   DEBUG: 2026-03-21 16:19:19,629:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,629:      pdf_renderer.py:  470: printSegment: DBP = 17,
   DEBUG: 2026-03-21 16:19:19,629:      pdf_renderer.py:  470: printSegment: MON
   DEBUG: 2026-03-21 16:19:19,632:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,633:      pdf_renderer.py:  470: printSegment: NIBP
   DEBUG: 2026-03-21 16:19:19,634:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,634:      pdf_renderer.py:  470: printSegment: MBP = 18, MON
   DEBUG: 2026-03-21 16:19:19,635:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,635:      pdf_renderer.py:  470: printSegment: BT = 19, MON
   DEBUG: 2026-03-21 16:19:19,636:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,636:      pdf_renderer.py:  470: printSegment: CVP
   DEBUG: 2026-03-21 16:19:19,636:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,636:      pdf_renderer.py:  470: printSegment: WAV = 20, MON
   DEBUG: 2026-03-21 16:19:19,636:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,640:      pdf_renderer.py:  470: printSegment: CVP
   DEBUG: 2026-03-21 16:19:19,640:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,640:      pdf_renderer.py:  470: printSegment: CVP = 21 |
   DEBUG: 2026-03-21 16:19:19,640:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,644:      pdf_renderer.py:  470: printSegment: | devid | DWORD | 4 |
   DEBUG: 2026-03-21 16:19:19,645:      pdf_renderer.py:  470: printSegment: Devid of the device that created the track |
   DEBUG: 2026-03-21 16:19:19,645:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,649:      pdf_renderer.py:  470: printSegment: | reclen | DWORD | 4 | (optional) Total byte length of all REC packets for
   DEBUG: 2026-03-21 16:19:19,650:      pdf_renderer.py:  470: printSegment: this track. Used for skipping unwanted tracks. |
   DEBUG: 2026-03-21 16:19:19,650:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,651:      pdf_renderer.py:  470: printSegment: | trk
   DEBUG: 2026-03-21 16:19:19,652:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,653:      pdf_renderer.py:  470: printSegment: dtstart | double | 8 | (optional) Start time of the first record in
   DEBUG: 2026-03-21 16:19:19,654:      pdf_renderer.py:  470: printSegment: this track |
   DEBUG: 2026-03-21 16:19:19,654:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,655:      pdf_renderer.py:  470: printSegment: | trk
   DEBUG: 2026-03-21 16:19:19,656:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,657:      pdf_renderer.py:  470: printSegment: dtend | double | 8 | (optional) End time of the last record in this track (for WAV: last record dt + num
   DEBUG: 2026-03-21 16:19:19,657:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,658:      pdf_renderer.py:  470: printSegment: samples / srate) |
   DEBUG: 2026-03-21 16:19:19,659:      pdf_renderer.py:  470: printSegment: REC
   DEBUG: 2026-03-21 16:19:19,660:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-03-21 16:19:19,661:      pdf_renderer.py:  470: printSegment: It is a data structure that stores time specific data (measured sample, sample list, string).
   DEBUG: 2026-03-21 16:19:19,662:      pdf_renderer.py:  470: printSegment: | Name | Type | Length | Description |
   DEBUG: 2026-03-21 16:19:19,662:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,664:      pdf_renderer.py:  470: printSegment: |------|------|--------|-------------|
   DEBUG: 2026-03-21 16:19:19,664:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,666:      pdf_renderer.py:  470: printSegment: | infolen | WORD | 2 | length of header of the
   DEBUG: 2026-03-21 16:19:19,667:      pdf_renderer.py:  470: printSegment: record, currently 10 |
   DEBUG: 2026-03-21 16:19:19,667:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,668:      pdf_renderer.py:  470: printSegment: | dt | double | 8 | The time at which the record
   DEBUG: 2026-03-21 16:19:19,669:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-03-21 16:19:19,670:      pdf_renderer.py:  470: printSegment: s value was measured |
   DEBUG: 2026-03-21 16:19:19,670:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,671:      pdf_renderer.py:  470: printSegment: | trkid | WORD | 2 | track
   DEBUG: 2026-03-21 16:19:19,672:      pdf_renderer.py:  470: printSegment: id |
   DEBUG: 2026-03-21 16:19:19,673:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,673:      pdf_renderer.py:  470: printSegment: | values | BYTE
   DEBUG: 2026-03-21 16:19:19,673:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-03-21 16:19:19,676:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-03-21 16:19:19,676:      pdf_renderer.py:  470: printSegment:  | datalen-infolen-2 | rec
   DEBUG: 2026-03-21 16:19:19,677:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,678:      pdf_renderer.py:  470: printSegment: type specific values described below |
   DEBUG: 2026-03-21 16:19:19,678:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-03-21 16:19:19,680:      pdf_renderer.py:  470: printSegment: values are different among the track type (NUM, WAV, STR)
   DEBUG: 2026-03-21 16:19:19,681:      pdf_renderer.py:  470: printSegment: WAV records
   DEBUG: 2026-03-21 16:19:19,682:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-03-21 16:19:19,682:      pdf_renderer.py:  470: printSegment: Samples that are continuously measured from the time specified by dt are stored as an array.
   DEBUG: 2026-03-21 16:19:19,683:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-03-21 16:19:19,684:      pdf_renderer.py:  470: printSegment: The sample rate and data type are taken from the track information.
   DEBUG: 2026-03-21 16:19:19,684:      pdf_renderer.py:  470: printSegment: | Name | Type | Length | Description |
   DEBUG: 2026-03-21 16:19:19,685:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,685:      pdf_renderer.py:  470: printSegment: |------|------|--------|-------------|
   DEBUG: 2026-03-21 16:19:19,686:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,686:      pdf_renderer.py:  470: printSegment: | num | DWORD | 4 | number of samples |
   DEBUG: 2026-03-21 16:19:19,687:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,687:      pdf_renderer.py:  470: printSegment: | vals
   DEBUG: 2026-03-21 16:19:19,687:      pdf_renderer.py:  470: printSegment: | dat
   DEBUG: 2026-03-21 16:19:19,688:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,688:      pdf_renderer.py:  470: printSegment: fmt
   DEBUG: 2026-03-21 16:19:19,688:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-03-21 16:19:19,688:      pdf_renderer.py:  470: printSegment: num
   DEBUG: 2026-03-21 16:19:19,688:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-03-21 16:19:19,690:      pdf_renderer.py:  470: printSegment:  | sizeof(recfmt)
   DEBUG: 2026-03-21 16:19:19,690:      pdf_renderer.py:  470: printSegment: *
   DEBUG: 2026-03-21 16:19:19,691:      pdf_renderer.py:  470: printSegment: num | data samples |
   DEBUG: 2026-03-21 16:19:19,691:      pdf_renderer.py:  470: printSegment: NUM records
   DEBUG: 2026-03-21 16:19:19,692:      pdf_renderer.py:  470: printSegment: | Name | Type | Length | Description |
   DEBUG: 2026-03-21 16:19:19,692:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,693:      pdf_renderer.py:  470: printSegment: |------|------|--------|-------------|
   DEBUG: 2026-03-21 16:19:19,693:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,694:      pdf_renderer.py:  470: printSegment: | val | dat
   DEBUG: 2026-03-21 16:19:19,694:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,695:      pdf_renderer.py:  470: printSegment: fmt | sizeof(recfmt) | |
   DEBUG: 2026-03-21 16:19:19,695:      pdf_renderer.py:  470: printSegment: STR records
   DEBUG: 2026-03-21 16:19:19,695:      pdf_renderer.py:  470: printSegment: | Name | Type | Length | Description |
   DEBUG: 2026-03-21 16:19:19,695:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,695:      pdf_renderer.py:  470: printSegment: |------|------|--------|-------------|
   DEBUG: 2026-03-21 16:19:19,695:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,698:      pdf_renderer.py:  470: printSegment: | unused | DWORD | 4 | not used |
   DEBUG: 2026-03-21 16:19:19,698:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,699:      pdf_renderer.py:  470: printSegment: | sval | string |
   DEBUG: 2026-03-21 16:19:19,699:      pdf_renderer.py:  470: printSegment: 4+len | |
   DEBUG: 2026-03-21 16:19:19,700:      pdf_renderer.py:  470: printSegment: CMD records
   DEBUG: 2026-03-21 16:19:19,700:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-03-21 16:19:19,701:      pdf_renderer.py:  470: printSegment: Currently 2 commands are supported.
   DEBUG: 2026-03-21 16:19:19,701:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-03-21 16:19:19,702:      pdf_renderer.py:  470: printSegment: Depending on the cmd, additional data may follow.
   DEBUG: 2026-03-21 16:19:19,702:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-03-21 16:19:19,703:      pdf_renderer.py:  470: printSegment: Unknown commands should skip over the datalen of the packet.
   DEBUG: 2026-03-21 16:19:19,704:      pdf_renderer.py:  470: printSegment: | Name | Type | Length | Description |
   DEBUG: 2026-03-21 16:19:19,704:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,705:      pdf_renderer.py:  470: printSegment: |------|------|--------|-------------|
   DEBUG: 2026-03-21 16:19:19,705:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,706:      pdf_renderer.py:  470: printSegment: | cmd | BYTE | 1 | CMD
   DEBUG: 2026-03-21 16:19:19,706:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,707:      pdf_renderer.py:  470: printSegment: ORDER = 5, CMD
   DEBUG: 2026-03-21 16:19:19,707:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,708:      pdf_renderer.py:  470: printSegment: RESET
   DEBUG: 2026-03-21 16:19:19,708:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,708:      pdf_renderer.py:  470: printSegment: EVENTS = 6 |
   DEBUG: 2026-03-21 16:19:19,710:      pdf_renderer.py:  470: printSegment: CMD
   DEBUG: 2026-03-21 16:19:19,710:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,710:      pdf_renderer.py:  470: printSegment: TRK
   DEBUG: 2026-03-21 16:19:19,710:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,710:      pdf_renderer.py:  470: printSegment: ORDER
   DEBUG: 2026-03-21 16:19:19,712:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-03-21 16:19:19,712:      pdf_renderer.py:  470: printSegment: Define track order
   DEBUG: 2026-03-21 16:19:19,713:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-03-21 16:19:19,713:      pdf_renderer.py:  470: printSegment: The following additional data are shown below.
   DEBUG: 2026-03-21 16:19:19,714:      pdf_renderer.py:  470: printSegment: | Name | Type | Length | Description |
   DEBUG: 2026-03-21 16:19:19,714:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,715:      pdf_renderer.py:  470: printSegment: |------|------|--------|-------------|
   DEBUG: 2026-03-21 16:19:19,715:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,716:      pdf_renderer.py:  470: printSegment: | cnt | WORD | 2 | number of tracks |
   DEBUG: 2026-03-21 16:19:19,716:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2026-03-21 16:19:19,717:      pdf_renderer.py:  470: printSegment: | trkids |
   DEBUG: 2026-03-21 16:19:19,717:      pdf_renderer.py:  470: printSegment: WORD
   DEBUG: 2026-03-21 16:19:19,717:      pdf_renderer.py:  470: printSegment: [
   DEBUG: 2026-03-21 16:19:19,717:      pdf_renderer.py:  470: printSegment: cnt
   DEBUG: 2026-03-21 16:19:19,719:      pdf_renderer.py:  470: printSegment: ]
   DEBUG: 2026-03-21 16:19:19,719:      pdf_renderer.py:  470: printSegment:  | cnt
   DEBUG: 2026-03-21 16:19:19,720:      pdf_renderer.py:  470: printSegment: *
   DEBUG: 2026-03-21 16:19:19,720:      pdf_renderer.py:  470: printSegment: 2 | array of trkids |
   DEBUG: 2026-03-21 16:19:19,721:      pdf_renderer.py:  470: printSegment: CMD
   DEBUG: 2026-03-21 16:19:19,721:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,721:      pdf_renderer.py:  470: printSegment: RESET
   DEBUG: 2026-03-21 16:19:19,723:      pdf_renderer.py:  470: printSegment: _
   DEBUG: 2026-03-21 16:19:19,723:      pdf_renderer.py:  470: printSegment: EVENTS
   DEBUG: 2026-03-21 16:19:19,723:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-03-21 16:19:19,725:      pdf_renderer.py:  470: printSegment: Removed all event markers prior to this command
